#BINS   
0,200000,625
#BIN_CONTENT
4,14
5,20
6,19
7,18
8,28
9,39
10,28
11,46
12,28
13,41
14,35
15,40
16,36
17,33
18,54
19,40
20,44
21,39
22,39
23,51
24,47
25,62
26,65
27,36
28,49
29,61
30,56
31,50
32,55
33,51
34,42
35,38
36,53
37,51
38,59
39,43
40,47
41,33
42,35
43,45
44,34
45,41
46,39
47,43
48,38
49,37
50,40
51,35
52,38
53,38
54,39
55,39
56,25
57,44
58,39
59,51
60,41
61,30
62,33
63,30
64,34
65,32
66,31
67,26
68,38
69,27
70,39
71,21
72,29
73,18
74,26
75,28
76,30
77,24
78,26
79,36
80,26
81,36
82,16
83,18
84,31
85,21
87,15
88,27
89,17
90,16
91,19
92,20
93,32
94,15
95,19
96,22
97,26
98,15
99,24
100,12
101,13
102,13
103,22
104,18
105,19
106,18
107,12
108,25
109,19
110,21
111,15
112,20
113,21
114,15
115,18
116,12
117,15
118,17
119,12
120,19
121,24
122,13
123,14
124,19
125,14
126,9
127,10
128,11
129,20
130,17
131,11
132,10
133,20
134,13
135,18
136,12
137,12
138,12
139,9
140,12
141,9
142,13
143,9
144,13
145,15
146,10
147,8
148,10
149,16
150,16
151,10
152,4
153,3
154,14
155,9
156,13
157,17
158,9
159,9
160,12
161,9
162,5
163,8
164,8
165,10
166,7
167,6
168,5
169,7
170,6
171,5
172,8
173,12
174,4
175,7
176,2
177,7
178,5
179,7
180,4
181,8
182,8
183,7
184,10
185,8
186,8
187,9
188,5
189,4
190,9
191,10
192,12
193,4
194,12
195,5
196,4
197,6
198,8
199,3
200,10
201,6
202,2
203,3
204,1
205,7
206,5
207,2
208,10
209,8
210,5
211,4
212,2
213,1
214,10
215,4
216,2
217,1
218,6
219,3
220,4
221,4
222,4
223,3
224,7
225,1
226,2
227,1
228,3
229,2
230,2
231,2
232,3
233,1
234,5
235,2
236,1
237,1
238,6
239,4
240,3
241,5
242,7
243,2
244,2
245,1
246,2
247,2
248,8
249,2
250,5
251,3
252,4
253,3
254,2
255,1
256,5
257,3
258,2
259,6
260,1
261,3
262,4
263,2
264,3
265,2
266,2
267,2
268,5
269,4
270,4
272,2
273,3
275,1
276,2
277,1
278,3
279,4
280,2
281,3
282,3
284,2
286,2
287,1
288,1
289,2
290,1
291,4
293,1
294,3
295,1
296,1
298,2
300,2
301,8
302,1
304,2
305,3
306,2
307,1
309,3
311,2
312,1
314,1
315,3
316,1
317,1
318,1
319,5
320,1
321,1
322,2
323,1
324,3
325,2
328,1
329,3
330,3
331,2
333,1
336,2
339,2
341,1
342,1
344,2
345,2
346,1
347,1
348,1
350,2
353,1
357,1
360,2
362,2
366,1
368,1
371,1
374,1
375,1
376,2
377,1
383,2
385,1
388,1
392,1
394,1
395,1
398,1
400,1
406,1
408,1
410,1
420,1
425,1
426,1
428,1
429,1
431,1
441,1
442,1
445,1
447,1
451,1
452,1
454,1
457,2
460,1
467,1
469,1
487,1
507,2
516,1
523,1
525,1
533,1
582,1
603,1
